filepath,class_key,class_id,split,source,group_id
test/potato_late_blight/2ea232e4-2e94-426f-b86f-8bc5861f334f___RS_LB 4757.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:37
test/potato_late_blight/3112e625-f1d9-428b-a77e-23c6f28e44f8___RS_LB 3035.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:40
test/potato_late_blight/31d61797-f3dd-4452-8db9-cdfd8be9ebf2___RS_LB 4823.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:43
test/potato_late_blight/38d82b6e-16ec-4ac6-b42f-29ff524b4e43___RS_LB 5269.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:50
test/potato_late_blight/489107b2-13f2-401b-b931-39ca7fd4be2b___RS_LB 2665.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:59
test/potato_late_blight/4ce7142d-29a5-4fa0-8559-f9a2e6a3f62d___RS_LB 3189.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:64
test/potato_late_blight/4d213f48-e73a-45bf-badd-ead51dda60b4___RS_LB 2981.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:65
test/potato_late_blight/57a137da-7424-4a9d-9e28-bce63decbdcf___RS_LB 2761.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:69
test/potato_late_blight/60463ced-752c-4af3-9082-1de380c572e4___RS_LB 2580.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:73
test/potato_late_blight/6522615a-cbe1-4770-a137-25a2c081e1d9___RS_LB 2917.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:75
test/potato_late_blight/76bea797-306c-4fc5-a868-69394fed05d4___RS_LB 2900.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:86
test/potato_late_blight/782bc9dd-286b-46ee-b896-fa5520f57b0c___RS_LB 4408.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:88
test/potato_late_blight/794fae1d-55b2-4275-8fce-174728963813___RS_LB 2841.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:90
test/potato_late_blight/82e0f1d2-e996-427b-9216-6b46aedbc07f___RS_LB 4880.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:96
test/potato_late_blight/8cd26c99-237b-4910-98ae-3e930c760f56___RS_LB 4061.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:101
test/potato_late_blight/929dd251-5fbb-406f-9313-a71e5f96b31c___RS_LB 4781.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:106
test/potato_late_blight/a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB 4373.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:127
test/potato_late_blight/be6b5fab-c3de-4d33-b7fc-87bf794d8705___RS_LB 4850.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:140
test/potato_late_blight/c4c1c25f-0594-4c81-a1e0-a609ee1f0808___RS_LB 2653.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:144
test/potato_late_blight/c7982d1f-7472-44ba-a39d-76085c4d90cd___RS_LB 3072.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:146
test/potato_late_blight/e231f522-dd72-4fbd-94b4-5b4d7b935269___RS_LB 4131.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:170
test/potato_late_blight/e4a264b9-fbae-4f38-86ce-d0a7d70e92e1___RS_LB 5211.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:175
test/potato_late_blight/f81452c0-aa6a-4d2e-a4ba-c761a2e7870f___RS_LB 4280.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:190
test/potato_late_blight/fb13e4c8-17e4-48a9-899b-dfc7f302196c___RS_LB 4374.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:194
test/potato_late_blight/fc748621-bd56-4012-a617-9e30df58ecfc___RS_LB 4402.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:196
test/potato_late_blight/fdf53f6c-db92-48b9-9e06-0358e4114be6___RS_LB 2656.jpg,potato_late_blight,6,test,plantvillage,potato_late_blight:199
test/rice_brown_spot/100160.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:16
test/rice_brown_spot/100213.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:21
test/rice_brown_spot/100229.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:22
test/rice_brown_spot/100266.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:26
test/rice_brown_spot/100354.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:33
test/rice_brown_spot/100511.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:46
test/rice_brown_spot/100565.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:52
test/rice_brown_spot/100566.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:53
test/rice_brown_spot/100671.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:62
test/rice_brown_spot/100702.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:67
test/rice_brown_spot/100836.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:78
test/rice_brown_spot/100854.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:80
test/rice_brown_spot/100866.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:83
test/rice_brown_spot/100871.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:84
test/rice_brown_spot/100890.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:86
test/rice_brown_spot/100892.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:87
test/rice_brown_spot/101070.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:105
test/rice_brown_spot/101232.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:117
test/rice_brown_spot/101255.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:119
test/rice_brown_spot/101332.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:126
test/rice_brown_spot/101356.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:132
test/rice_brown_spot/101373.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:133
test/rice_brown_spot/101440.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:139
test/rice_brown_spot/101446.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:140
test/rice_brown_spot/101533.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:145
test/rice_brown_spot/101773.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:170
test/rice_brown_spot/101839.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:174
test/rice_brown_spot/101859.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:177
test/rice_brown_spot/101879.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:178
test/rice_brown_spot/102060.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:184
test/rice_brown_spot/102077.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:188
test/rice_brown_spot/102109.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:190
test/rice_brown_spot/102171.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:192
test/rice_brown_spot/102203.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:195
test/rice_brown_spot/102266.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:200
test/rice_brown_spot/102382.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:209
test/rice_brown_spot/102494.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:223
test/rice_brown_spot/102586.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:231
test/rice_brown_spot/102644.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:235
test/rice_brown_spot/102744.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:243
test/rice_brown_spot/102956.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:259
test/rice_brown_spot/103155.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:283
test/rice_brown_spot/103231.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:286
test/rice_brown_spot/103342.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:293
test/rice_brown_spot/103577.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:312
test/rice_brown_spot/103621.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:319
test/rice_brown_spot/103714.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:328
test/rice_brown_spot/103719.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:329
test/rice_brown_spot/103722.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:330
test/rice_brown_spot/103796.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:335
test/rice_brown_spot/103809.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:338
test/rice_brown_spot/103835.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:339
test/rice_brown_spot/103898.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:346
test/rice_brown_spot/103903.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:347
test/rice_brown_spot/103959.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:349
test/rice_brown_spot/104003.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:354
test/rice_brown_spot/104040.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:359
test/rice_brown_spot/104149.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:366
test/rice_brown_spot/104503.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:383
test/rice_brown_spot/104519.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:385
test/rice_brown_spot/104541.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:387
test/rice_brown_spot/104574.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:393
test/rice_brown_spot/104913.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:425
test/rice_brown_spot/104930.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:427
test/rice_brown_spot/104972.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:434
test/rice_brown_spot/104989.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:437
test/rice_brown_spot/105023.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:440
test/rice_brown_spot/105057.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:441
test/rice_brown_spot/105170.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:447
test/rice_brown_spot/105212.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:452
test/rice_brown_spot/105296.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:461
test/rice_brown_spot/105313.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:462
test/rice_brown_spot/105363.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:464
test/rice_brown_spot/105410.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:469
test/rice_brown_spot/105421.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:470
test/rice_brown_spot/105464.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:471
test/rice_brown_spot/105585.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:480
test/rice_brown_spot/105638.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:485
test/rice_brown_spot/105643.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:487
test/rice_brown_spot/105830.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:498
test/rice_brown_spot/105890.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:504
test/rice_brown_spot/105897.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:505
test/rice_brown_spot/105952.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:509
test/rice_brown_spot/105989.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:513
test/rice_brown_spot/106080.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:519
test/rice_brown_spot/106197.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:525
test/rice_brown_spot/106231.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:527
test/rice_brown_spot/106367.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:538
test/rice_brown_spot/106482.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:546
test/rice_brown_spot/106515.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:550
test/rice_brown_spot/106661.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:561
test/rice_brown_spot/106671.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:563
test/rice_brown_spot/106676.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:564
test/rice_brown_spot/106781.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:570
test/rice_brown_spot/106892.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:579
test/rice_brown_spot/107075.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:589
test/rice_brown_spot/107199.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:597
test/rice_brown_spot/107221.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:600
test/rice_brown_spot/107270.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:605
test/rice_brown_spot/107438.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:611
test/rice_brown_spot/107462.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:613
test/rice_brown_spot/107486.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:616
test/rice_brown_spot/107661.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:627
test/rice_brown_spot/107687.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:629
test/rice_brown_spot/107733.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:636
test/rice_brown_spot/107776.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:639
test/rice_brown_spot/107804.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:641
test/rice_brown_spot/107816.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:643
test/rice_brown_spot/107849.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:646
test/rice_brown_spot/107986.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:654
test/rice_brown_spot/108119.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:660
test/rice_brown_spot/108140.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:664
test/rice_brown_spot/108154.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:665
test/rice_brown_spot/108237.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:672
test/rice_brown_spot/108243.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:673
test/rice_brown_spot/108255.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:674
test/rice_brown_spot/108279.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:678
test/rice_brown_spot/108287.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:679
test/rice_brown_spot/108290.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:680
test/rice_brown_spot/108356.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:686
test/rice_brown_spot/108502.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:692
test/rice_brown_spot/108564.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:696
test/rice_brown_spot/108627.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:702
test/rice_brown_spot/108780.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:711
test/rice_brown_spot/108847.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:717
test/rice_brown_spot/108975.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:724
test/rice_brown_spot/109004.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:729
test/rice_brown_spot/109026.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:730
test/rice_brown_spot/109053.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:733
test/rice_brown_spot/109285.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:751
test/rice_brown_spot/109299.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:752
test/rice_brown_spot/109378.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:756
test/rice_brown_spot/109382.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:757
test/rice_brown_spot/109397.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:758
test/rice_brown_spot/109523.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:770
test/rice_brown_spot/109576.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:775
test/rice_brown_spot/109641.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:781
test/rice_brown_spot/109686.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:782
test/rice_brown_spot/109727.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:786
test/rice_brown_spot/109750.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:788
test/rice_brown_spot/109943.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:803
test/rice_brown_spot/110029.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:811
test/rice_brown_spot/110085.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:815
test/rice_brown_spot/110299.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:831
test/rice_brown_spot/110407.jpg,rice_brown_spot,7,test,paddy_doctor,rice_brown_spot:837
test/rice_healthy/100075.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:9
test/rice_healthy/100076.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:10
test/rice_healthy/100094.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:12
test/rice_healthy/100095.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:13
test/rice_healthy/100111.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:16
test/rice_healthy/100122.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:18
test/rice_healthy/100168.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:28
test/rice_healthy/100173.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:31
test/rice_healthy/100199.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:38
test/rice_healthy/100398.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:69
test/rice_healthy/100416.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:74
test/rice_healthy/100422.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:77
test/rice_healthy/100462.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:84
test/rice_healthy/100480.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:87
test/rice_healthy/100493.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:90
test/rice_healthy/100503.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:92
test/rice_healthy/100506.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:93
test/rice_healthy/100519.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:97
test/rice_healthy/100539.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:100
test/rice_healthy/100549.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:103
test/rice_healthy/100651.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:115
test/rice_healthy/100696.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:122
test/rice_healthy/100744.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:130
test/rice_healthy/100973.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:161
test/rice_healthy/100988.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:164
test/rice_healthy/101028.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:167
test/rice_healthy/101123.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:188
test/rice_healthy/101131.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:191
test/rice_healthy/101202.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:201
test/rice_healthy/101233.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:205
test/rice_healthy/101289.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:212
test/rice_healthy/101418.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:235
test/rice_healthy/101444.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:240
test/rice_healthy/101526.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:246
test/rice_healthy/101563.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:252
test/rice_healthy/101612.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:263
test/rice_healthy/101625.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:267
test/rice_healthy/101675.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:274
test/rice_healthy/101692.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:280
test/rice_healthy/101695.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:281
test/rice_healthy/101802.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:293
test/rice_healthy/101898.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:307
test/rice_healthy/101961.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:312
test/rice_healthy/102049.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:324
test/rice_healthy/102080.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:327
test/rice_healthy/102120.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:332
test/rice_healthy/102147.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:336
test/rice_healthy/102174.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:339
test/rice_healthy/102196.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:344
test/rice_healthy/102272.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:358
test/rice_healthy/102289.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:362
test/rice_healthy/102293.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:364
test/rice_healthy/102372.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:381
test/rice_healthy/102381.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:386
test/rice_healthy/102425.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:393
test/rice_healthy/102430.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:394
test/rice_healthy/102518.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:406
test/rice_healthy/102564.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:415
test/rice_healthy/102578.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:418
test/rice_healthy/102593.jpg,rice_healthy,8,test,paddy_doctor,rice_healthy:422
